鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050919,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,0970502,35.239999999999995,0,0,0,有,有,2590000,,坡道平面,35.24,2590000,,RPWOMLOJIILFFEA97CA
士林區,車位,臺北市士林區中山北路七段81巷1~30號,22.9,住,,,1050909,土地0建物0車位3,地下三層,十九層,其他,見使用執照,鋼筋混凝土造,0811124,149.64,0,0,0,有,有,7400000,,坡道平面,0.0,7400000,,RPOPMLOJIILFFEA27CA
士林區,土地,至善段一小段391~420地號,1144.0,其他,,,1050910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30500000,26661,,0.0,0,,RPPPMLRJIILFFEA67CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段118巷1~30號,75.47,住,,,1030718,土地1建物1車位2,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050411,339.37,4,2,3,有,有,63700000,226230,坡道平面,79.9,5000000,,RPTQMLNJIILFFEA77CA
北投區,房地(土地+建物),臺北市北投區實踐街82巷1~30號,22.0,住,,,1050904,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831102,70.98,2,2,1,有,有,12160000,171316,,0.0,0,含增建或未登記建物。,RPUOMLKMRHLFFEA48CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路481~510號,35.16,住,,,991222,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,269.53999999999996,4,2,2,有,無,42600000,199770,坡道平面,77.82,4300000,1.本案為預售合約價格。2.二個車位無拆分單價。,RPRNMLPKIILFFDA47CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路481~510號,35.16,住,,,991206,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,269.53999999999996,4,2,2,有,無,42580000,196015,坡道平面,77.82,5000000,1.本案為預售合約價格。2.二個車位未拆分單價。,RPSNMLPKIILFFDA57CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路481~510號,35.16,住,,,991205,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,269.53999999999996,4,2,2,有,無,42200000,196641,坡道平面,77.82,4500000,1.本案為預售合約價格。2.二個車位未拆分單價。,RPTNMLPKIILFFDA67CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路481~510號,24.85,住,,,991227,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,209.04000000000002,3,2,2,有,無,33700000,211096,坡道平面,77.82,6000000,1.本案為預售合約價格。2.二個車位無拆分單價。,RPUNMLPKIILFFDA77CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路481~510號,31.87,住,,,1030218,土地1建物1車位3,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,279.32,3,2,2,有,無,41070000,205240,坡道平面,116.73,7700000,1.本案為預售合約價格。2.三個車位無拆分單價。,RPVNMLPKIILFFDA87CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路481~510號,30.31,住,,,991128,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,240.41,3,2,2,有,無,36720000,201242,坡道平面,77.82,4000000,1.本案為預售合約價格。2.二個車位無拆分單價。,RPWNMLPKIILFFDA97CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路451~480號,30.31,住,,,991210,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,240.41,3,2,2,有,無,36750000,201427,坡道平面,77.82,4000000,1.本案為預售合約價格。2.二個車位無拆分單價。,RPXNMLPKIILFFDA08CA
信義區,土地,虎林段一小段571~600地號,3.81,住,,,1050702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,708661,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLOLIILFFDA77CA
南港區,房地(土地+建物)+車位,臺北市南港區南港路二段178巷31~60號,37.36,住,,,1050813,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821123,154.83999999999997,3,2,1,有,有,22250000,143697,坡道平面,46.87,0,,RPQPMLSKIILFFDA87CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路451~480號,30.31,住,,,991227,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,240.41,3,2,2,有,無,39770000,214466,坡道平面,77.82,4900000,1.本案為預售合約價格。2.二個車位無拆分單價。,RPVPMLSKIILFFDA38CA
松山區,房地(土地+建物),臺北市松山區民生東路五段151~180號,4.49,商,,,1050829,土地1建物1車位0,七層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0720129,51.52,1,1,1,有,有,9000000,174689,,0.0,0,,RPPQMLSKIILFFDA87CA
松山區,房地(土地+建物),臺北市松山區新東街20巷1~30號,33.86,住,,,1050902,土地1建物2車位0,地下層,四層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0790418,98.63,2,1,1,有,無,17000000,172361,,0.0,0,含傢俱設備,RPQPMLOJIILFFDA37CA
松山區,房地(土地+建物),臺北市松山區延吉街1~30號,15.74,住,,,1050824,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800426,57.489999999999995,1,1,1,有,有,10180000,177074,,0.0,0,,RPRPMLOJIILFFDA47CA
松山區,房地(土地+建物),臺北市松山區延吉街1~30號,17.8,住,,,1050825,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800426,65.03999999999999,1,1,1,有,有,11420000,175584,,0.0,0,,RPSPMLOJIILFFDA57CA
信義區,房地(土地+建物),臺北市信義區松仁路275巷1~30號,38.12,住,,,1050822,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940614,161.02,3,2,2,有,有,28500000,176997,,0.0,0,,RPPOMLQJIILFFDA37CA
信義區,房地(土地+建物),臺北市信義區基隆路二段151~180號,12.99,商,,,1050816,土地5建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701117,106.62,3,2,2,有,有,18700000,175389,,0.0,0,含增建或未登記建物。,RPVPMLKMRHLFFDA58CA
松山區,房地(土地+建物),臺北市松山區光復北路210巷31~60號,24.16,住,,,1050827,土地3建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0910307,118.75,2,2,1,有,有,23250000,195789,,0.0,0,內含獨立產權公設，未包含在棟數內含增建或未登記建物。,RPWPMLKMRHLFFDA68CA
南港區,房地(土地+建物),臺北市南港區經園街61~90號,22.01,住,,,1050723,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970304,88.52,2,2,1,有,有,15000000,169453,,0.0,0,,RPPPMLNJIILFFDA17CA
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段121~150號,6.63,商,,,1050731,土地2建物1車位1,六層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950802,63.35,1,1,1,有,有,15880000,250671,塔式車位,11.41,0,含增建或未登記建物。,RPWOMLOJIILFFDA87CA
中山區,房地(土地+建物),臺北市中山區錦州街231巷31~60號,16.43,商,,,1050720,土地1建物1車位0,五層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,78.47,3,2,2,有,無,12000000,152925,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLOKIILFFCA37CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路498巷14弄1~30號,17.66,住,,,1050830,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001123,114.39,2,1,1,有,有,14410000,125973,坡道機械,30.88,0,,RPTOMLOKIILFFCA57CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段411巷1~30號,36.67,住,,,1050718,土地1建物1車位0,一層，地下一層,十二層,店面(店鋪),商業用,鋼筋混凝土造,0830309,360.69,3,2,2,有,有,75000000,207935,,0.0,0,,RPPQMLRKIILFFCA67CA
內湖區,房地(土地+建物),臺北市內湖區成功路二段238巷1~30號,27.45,住,,,1050903,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691004,93.26,3,2,2,有,無,11800000,126528,,0.0,0,,RPPRMLSKIILFFCA87CA
中山區,房地(土地+建物),臺北市中山區長安東路二段151~180號,7.86,商,,,1050817,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050411,93.61,2,1,1,有,有,33560000,358509,,0.0,0,,RPVOMLQLIILFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區長安東路二段151~180號,7.95,商,,,1050823,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050411,146.32,0,0,0,無,無,34280000,340562,坡道平面,52.71,2400000,,RPWOMLQLIILFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路22巷9弄31~60號,33.74,住,,,1050808,土地1建物1車位2,七層，夾層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800108,191.09,3,2,2,有,有,32000000,167460,坡道機械,34.64,0,含增建或未登記建物。,RPPPMLQLIILFFCA57CA
中山區,房地(土地+建物),臺北市中山區農安街1~30號,4.17,商,,,1050823,土地1建物1車位0,十二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980622,69.23,1,1,1,有,有,14000000,202224,,0.0,0,價格含增建,RPORMLKMRHLFFCA97CA
中山區,房地(土地+建物),臺北市中山區龍江路295巷1~30號,25.88,住,,,1050821,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590412,70.23,2,1,1,有,無,12210000,173857,,0.0,0,含增建或未登記建物。,RPSRMLKMRHLFFCA38CA
中山區,房地(土地+建物),臺北市中山區龍江路295巷1~30號,25.88,住,,,1050830,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590412,70.23,2,2,1,有,無,10800000,153780,,0.0,0,含增建或未登記建物。,RPTRMLKMRHLFFCA48CA
內湖區,房地(土地+建物),臺北市內湖區環山路二段25巷1~30號,25.4,住,,,1050816,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711016,85.39,3,2,1,有,無,10500000,122965,,0.0,0,,RPPNMLLJIILFFCA66CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路三段62巷1~30號,30.85,商,,,1050817,土地1建物1車位1,九層，十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790829,229.42000000000002,4,2,3,有,有,35000000,152559,升降平面,0.0,0,,RPOPMLPJIILFFCA17CA
中山區,車位,臺北市中山區錦州街30巷1~30號,0.05,商,,,1050902,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,0920808,0.98,0,0,0,有,有,950000,,塔式車位,1.26,0,,RPRNMLSJIILFFCA57CA
中山區,房地(土地+建物),臺北市中山區龍江路305巷1~30號,27.0,住,,,1050828,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,70.67,3,2,1,有,無,10000000,141503,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLNJIILFFCA47CA
內湖區,房地(土地+建物),臺北市內湖區南京東路六段451巷31~60號,15.06,其他,,,1050822,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0971205,84.69,2,1,1,有,有,13990000,165191,,0.0,0,價格含增建,RPRNMLOJIILFFCA17CA
中山區,房地(土地+建物),臺北市中山區新生北路三段61~90號,5.81,住,,,1050901,土地4建物1車位0,四層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0650907,40.45,1,1,1,有,有,5000000,123609,,0.0,0,,RPVPMLOJIILFFCA77CA
中山區,房地(土地+建物),臺北市中山區中山北路二段151~180號,17.32,商,,,1050830,土地1建物1車位0,十層,十二層,辦公商業大樓,住家用,鋼筋混凝土造,0710902,177.35,0,3,2,有,有,34000000,191711,,0.0,0,,RPXPMLOJIILFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街72巷1~30號,19.45,住,,,1050731,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,117.00999999999999,2,2,1,有,有,16450000,140574,坡道平面,34.76,0,價格含增建內含獨立產權車位，未包含在棟數內。,RPTNMLPJIILFFCA47CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街91~120號,97.84,住,,,1050901,土地1建物1車位3,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,546.8199999999999,4,2,4,有,有,140340000,320649,坡道平面,136.59,8800000,,RPWNMLPJIILFFCA77CA
內湖區,房地(土地+建物),臺北市內湖區瑞光路1~30號,19.27,工,,,1050906,土地1建物1車位0,三層,七層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1031211,92.86,0,0,0,無,有,11500000,123842,,0.0,0,,RPXOMLOJIILFFCA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段103巷31~60號,116.09,住,,,1050712,土地1建物1車位4,全,四層,透天厝,住家用,鋼筋混凝土造,1041126,539.0899999999999,5,2,4,有,有,104400000,193660,坡道平面,125.24,0,,RPQPMLOJIILFFCA27CA
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,5.62,商,,,1030609,土地1建物1車位0,十二層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,64.89,1,1,1,有,無,15650000,241177,,0.0,0,,RPSRMLPJIILFFBA67CA
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,2.96,商,,,1030513,土地1建物1車位0,三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,34.15,1,1,1,有,無,7800000,228404,,0.0,0,,RPTRMLPJIILFFBA77CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路301~330號,5.28,商,,,1050630,土地1建物1車位1,十一層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,75.55,1,1,1,有,無,14500000,191926,升降機械,10.99,0,,RPURMLPJIILFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.32,商,,,1030728,土地1建物1車位0,六層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,40.95,1,1,1,有,無,9250000,225885,,0.0,0,,RPVRMLPJIILFFBA97CA
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.49,商,,,1030531,土地1建物1車位0,五層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,42.760000000000005,1,1,1,有,無,9380000,219364,,0.0,0,,RPWRMLPJIILFFBA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路301~330號,3.46,商,,,1030925,土地1建物1車位1,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,52.72,1,1,1,有,無,10200000,193475,升降機械,10.99,0,,RPXRMLPJIILFFBA18CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路301~330號,4.54,商,,,1030509,土地1建物1車位1,十二層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,64.01,1,1,1,有,無,14800000,231214,升降機械,10.99,0,,RPOSMLPJIILFFBA37CA
中正區,房地(土地+建物),臺北市中正區信義路二段79巷1~30號,35.75,住,,,1050819,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,127.63,4,2,2,有,無,16500000,129280,,0.0,0,親友間移轉之特殊交易情形,RPTOMLQJIILFFBA57CA
萬華區,房地(土地+建物),臺北市萬華區東園街28巷31~60號,9.64,住,,,1050911,土地1建物1車位0,二層,六層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0810921,33.82,0,1,1,有,無,3300000,97575,,0.0,0,含增建或未登記建物。,RPTOMLKMRHLFFBA08CA
中正區,房地(土地+建物),臺北市中正區中華路一段1~30號,8.84,商,,,1010311,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041214,120.80000000000001,2,1,1,有,有,29360000,243046,,0.0,0,,RPQRMLOJIILFFBA37CA
中正區,房地(土地+建物),臺北市中正區中華路一段1~30號,8.27,商,,,1010327,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041214,120.65,2,1,1,有,有,27800000,230419,,0.0,0,,RPURMLOJIILFFBA77CA
萬華區,房地(土地+建物),臺北市萬華區雅江街1~30號,36.67,住,,,1050809,土地1建物1車位0,全,一層,透天厝,,磚造,,37.4,1,1,1,有,無,12210000,326471,,0.0,0,房屋業已癱踏,RPPNMLTKIILFFBA47CA
萬華區,房地(土地+建物),臺北市萬華區萬大路322巷27弄1~30號,34.0,住,,,1050830,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,75.9,5,2,2,有,無,8000000,105402,,0.0,0,含增建或未登記建物。,RPUNMLOLIILFFBA57CA
萬華區,土地,福星段三小段121~150地號,55.15,商,,,1050908,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,301284,5463,,0.0,0,向政府機關承購之案件。,RPOPMLSLIILFFBA57CA
文山區,房地(土地+建物),臺北市文山區忠順街一段121巷3弄1~30號,31.1,住,,,1050820,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.42,3,2,2,有,無,12000000,120700,,0.0,0,含增建或未登記建物。,RPPNMLPJIILFFAA86CA
中正區,房地(土地+建物),臺北市中正區南昌路二段91~120號,11.7,商,,,1050822,土地1建物2車位0,九層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0830803,104.16,0,0,0,無,有,21000000,201613,,0.0,0,隔局二戶打通,RPOOMLPJIILFFAA86CA
文山區,房地(土地+建物),臺北市文山區景豐街31~60號,18.45,住,,,1050910,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831227,78.74,2,1,1,有,有,2000000,25400,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLMKIILFFAA76CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段181~210號,36.7,住,,,1050920,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991105,190.09,3,2,2,有,有,28000000,147299,坡道平面,0.0,0,,RPSNMLNKIILFFAA07CA
